id,name,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,Cluster,label,language
0WM0NpFIZg6JhgneUyU5tl,Inka Edho,0.64,0.333,0.784,0.00184,0.188,0.549,-6.674,0.0314,92.016,7,4,2,Neutral,telugu
57zEYntUat0ofbFpoicN26,Uppenantha,0.677,0.185,0.792,2.49E-05,0.28,0.849,-2.612,0.133,171.956,9,4,6,Angry,telugu
4QMZ6gwFTLk9qOhaQsGIxf,Neeve,0.749,0.111,0.646,0.0426,0.22,0.752,-9.598,0.0389,129.996,2,4,4,Disgust,telugu
6WCVnARSUrBrfzod8oAAQ3,Mellaga,0.78,0.153,0.833,1.37E-05,0.27,0.64,-4.862,0.132,79.977,1,4,4,Disgust,telugu
2jRAFRpeDnibcHvtDgWRhG,Nuvvu Nuvvu,0.806,0.396,0.496,2.31E-05,0.0881,0.812,-8.548,0.0356,94.994,1,4,0,Happy,telugu
6Yqw4HtJuFXleJtgzYXWzT,Endhuko Emo,0.827,0.0577,0.629,0.000192,0.178,0.703,-5.135,0.0357,91.006,7,4,4,Disgust,telugu
4AuRsGcSsNqslLywUCWhAG,Idhedho Bagundhe,0.845,0.315,0.762,0.000208,0.165,0.623,-6.655,0.0692,117.987,11,4,4,Disgust,telugu
3YB09zhSWO8mmESr8NUV0n,Manasa,0.863,0.328,0.625,4.93E-06,0.0831,0.938,-6.901,0.0417,100.012,9,4,4,Disgust,telugu
5haAVKCKAfb7IYLplcao0h,Nijanga Nenena,0.714,0.845,0.464,0.00428,0.0833,0.511,-11.545,0.0483,129.935,7,4,1,Sad,telugu
7m64tTau2Rh6hzVDA1oV6K,Evare Nuvvu,0.813,0.122,0.696,0,0.104,0.521,-6.243,0.0363,119.96,10,4,4,Disgust,telugu
1C2gJaINSao4GEXySYopiS,Violin Song,0.806,0.0827,0.745,3.92E-05,0.164,0.844,-4.234,0.0627,121.96,0,4,4,Disgust,telugu
5kmh1Zf0hYESmxwDI1IosB,Gundu Sudhi,0.67,0.564,0.702,2.27E-06,0.303,0.835,-6.773,0.0416,134.87,4,4,0,Happy,telugu
1VDDoa82Oktn7FDPKBcsw8,O Madhu,0.836,0.489,0.647,0.123,0.164,0.963,-4.24,0.0553,94.984,11,4,4,Disgust,telugu
0hwlEWBrraTWI9PTNzG0RJ,Cheliya,0.629,0.00781,0.88,0.0367,0.0461,0.78,-4.786,0.0879,100.917,4,4,4,Disgust,telugu
3geKpJNdURFqbA8OqaR7vr,Attu Nuvve,0.661,0.604,0.655,1.88E-05,0.0881,0.577,-4.556,0.0939,164.033,2,4,6,Angry,telugu
4wUOdPcYoqYZGM2wSdoLQu,Nee Yadalo Naaku,0.871,0.0301,0.363,0.0609,0.11,0.454,-6.691,0.033,105.034,0,4,2,Neutral,telugu
37I2SLeJcpkQpKFMLJt550,Karige Loga,0.686,0.102,0.798,1.30E-06,0.119,0.651,-4.047,0.0993,92.02,0,4,4,Disgust,telugu
5ouWiqJMTafavTori4HePx,Hrudayam Ekkadunnadi,0.823,0.14,0.629,2.36E-05,0.0721,0.924,-5.787,0.07,96.997,9,4,4,Disgust,telugu
1GIX3Z78P6PJg8srUYAqjF,Nenu Nenuga,0.666,0.358,0.497,2.21E-05,0.124,0.48,-9.088,0.0429,81.503,2,3,2,Neutral,telugu
7wFL4hNlhotHNU6qZi9bHR,Ee Hridayam,0.611,0.3,0.794,0.00184,0.0471,0.705,-6.813,0.0415,85.986,7,4,4,Disgust,telugu
3LYt0b1ljHUYoG5YL2WwWP,Ye Chilipi,0.638,0.0181,0.655,0,0.422,0.497,-7.338,0.0291,109.973,9,4,2,Neutral,telugu
3E8mVTnCMmXJNq6Pbcfkp7,Emaindhi Eevela,0.799,0.178,0.525,1.94E-05,0.19,0.537,-5.615,0.0276,119.994,7,4,2,Neutral,telugu
1mOCb1w5n62jLGHJqpGL2W,Pileche,0.567,0.345,0.603,0,0.252,0.481,-7.5,0.0402,101.005,7,4,2,Neutral,telugu
2RB0HGpFZ3ScPEqC7uCqr3,Hoyna,0.869,0.323,0.468,0.00102,0.203,0.926,-10.478,0.0646,127.966,7,4,0,Happy,telugu
0DpBhHvxAOZUhaRh33dIUK,My Love Is Gone,0.739,0.067,0.947,0.0932,0.0536,0.739,-3.41,0.0549,132.99,9,4,4,Disgust,telugu
1RCrBXLN9cn4WmbpT9uJGJ,Choododde Nannu,0.807,0.0477,0.652,0.000493,0.0944,0.759,-7.451,0.0473,144.958,5,4,4,Disgust,telugu
7GlxMEp1cYxfah8ntHdtvg,Gaajuvaka Pilla,0.87,0.136,0.899,0,0.0483,0.828,-4.216,0.196,112.435,9,3,4,Disgust,telugu
7hNgK7f6Xbckzg7whl5vib,Gore Gore,0.791,0.0998,0.728,0.0267,0.073,0.846,-5.935,0.0518,92.019,8,4,4,Disgust,telugu
6E2MIXNryG2WcVb9sh1I8L,Gala Gala Paruthunna,0.697,0.52,0.756,9.18E-06,0.123,0.586,-5.02,0.089,101.021,9,4,0,Happy,telugu
0k0isUYnsgYBKjJQykg3uN,Cheppave Chirugali,0.588,0.0509,0.618,0,0.0956,0.503,-9.554,0.118,157.446,11,3,6,Angry,telugu
0anBHV3eP4hiHsLQR5AZsm,Cheliya Cheliya,0.574,0.262,0.911,0,0.366,0.756,-6.709,0.0888,135.494,11,4,6,Angry,telugu
3Mfoxtd3ZvpIZHy1WnEF77,Dole Dole,0.665,0.12,0.859,1.16E-05,0.474,0.791,-4.466,0.167,167.954,5,4,6,Angry,telugu
4k6N1wRZ5Im7KmbINgBdO3,Nuvvena,0.432,0.436,0.761,0.000266,0.0897,0.708,-4.436,0.0645,84.156,6,4,2,Neutral,telugu
7JuDPCI0HLBEB5SFHr12ke,Nanne Nanne,0.718,0.0359,0.815,0,0.306,0.788,-6.135,0.0339,113.996,9,4,4,Disgust,telugu
3rStRwBdouKAhfU9Y1JI6x,Radhe Govinda,0.617,0.507,0.591,0.000137,0.103,0.885,-9.099,0.27,107.295,5,3,3,Surprised,telugu
25PuswEm4kNdKi1wRANLQO,Hrudhayam,0.51,0.468,0.664,1.29E-05,0.0958,0.357,-7.997,0.204,177.758,2,4,6,Angry,telugu
5eQYzdcEDOhvJ4ClsUQB3C,Pachchadanamey,0.536,0.387,0.328,9.94E-05,0.367,0.546,-18.843,0.0647,175.975,1,4,1,Sad,telugu
7eFFgsETjYqTKKMCk3Z6VW,Kannula Baasalu,0.749,0.0795,0.749,0.499,0.0569,0.683,-8.108,0.0488,80.996,8,4,4,Disgust,telugu
7sB18S2Ae8Aye4n9s9LZNj,Sada Siva,0.724,0.219,0.652,0,0.0876,0.939,-6.048,0.0633,80.001,9,4,4,Disgust,telugu
148PtKLUvn5A8mwaEP18Rs,Unnamata Cheppanivu,0.47,0.216,0.717,0,0.141,0.892,-8.043,0.0608,82.9,11,4,4,Disgust,telugu
5RfNlQ6GrTWmAXpmUUhDzF,Netho Cheppana,0.76,0.024,0.654,8.84E-05,0.0982,0.504,-7.719,0.071,101.045,7,4,2,Neutral,telugu
6plyDAqUmEjWVPjM12udlU,Ninne Ninne,0.749,0.208,0.989,0.00802,0.119,0.434,-5.239,0.171,105.034,5,4,4,Disgust,telugu
3x8guKVAWKlFIpFkgRNTZh,Choopultho Guchi,0.718,0.016,0.941,5.13E-06,0.467,0.663,-5.076,0.116,129.918,11,4,4,Disgust,telugu
1IlXpxCFYPVmQ3xaEy02iV,Alloneredu Kalla,0.783,0.331,0.64,6.88E-05,0.151,0.79,-8.005,0.135,144.977,2,4,4,Disgust,telugu
7i5RXazKlqqRN5rQoNSFnS,Raanu Raanu,0.811,0.182,0.91,0,0.0632,0.808,-4.875,0.0826,106.501,11,3,4,Disgust,telugu
2FfAoEbD6SFRhbQAvBBAtL,Vastha Nee Venuka,0.759,0.0299,0.746,1.27E-06,0.0864,0.583,-6.602,0.0563,119.985,5,4,4,Disgust,telugu
4bnUYODlONhyeImYQl2B8L,Abbo Neeyamma,0.753,0.0252,0.657,1.94E-05,0.0802,0.537,-7.515,0.0964,82.973,5,4,2,Neutral,telugu
2pOLol6ndffaTbxqdNWlcW,Jabilammavo,0.74,0.0856,0.706,0.00173,0.195,0.728,-7.254,0.117,144.923,1,4,4,Disgust,telugu
5jDcZCA2NJEvk7Kwa6bcE1,Allantha Doorala,0.769,0.234,0.505,1.78E-06,0.101,0.578,-8.874,0.0738,114.927,8,4,2,Neutral,telugu
0mZ2npJ5BDO4w3rmmFvAAu,Naa Manusukemayindi,0.712,0.254,0.647,8.80E-06,0.0892,0.707,-6.656,0.13,170.039,9,4,6,Angry,telugu
1ZGYkHKvevVio9h3XePZ6m,Nenante Naaku,0.684,0.367,0.724,2.12E-05,0.111,0.889,-4.046,0.143,173.907,1,4,6,Angry,telugu
14EQIE6878pGC6kgdIzsEK,Yey Chikittha,0.792,0.578,0.944,0.0209,0.0582,0.726,-8.97,0.051,109.989,2,4,4,Disgust,telugu
2qpnuHadZJsWolbDNNdM8h,Aha Allari,0.734,0.212,0.718,4.85E-05,0.0629,0.964,-8.537,0.097,80.959,5,4,4,Disgust,telugu
1uHbPQSFmkEFZRVdJAl8Mp,Neelo Jarige,0.82,0.0616,0.896,0.0192,0.0697,0.795,-6.376,0.0898,104.995,2,4,4,Disgust,telugu
7ABOmdodkYVeTMEGPUp5aa,Bujji Pilla,0.874,0.0667,0.896,4.36E-05,0.0877,0.581,-5.343,0.124,109.028,0,4,4,Disgust,telugu
7lSYoKmtmay3y4wMO6nLrj,Mallieswarivey,0.9,0.0513,0.852,0,0.0331,0.869,-7.335,0.119,110.645,10,4,4,Disgust,telugu
1QtFtMgfd7brff3mAGuWg8,Choododhu,0.812,0.0948,0.857,0.0185,0.0863,0.663,-6.149,0.0511,120.015,9,4,4,Disgust,telugu
76UvmYSZaYatQxVZgdVkC8,Nairey Nairey,0.409,0.0209,0.952,0.0377,0.351,0.663,-6.408,0.208,78.063,2,4,2,Neutral,telugu
3UeBhqHuvTl6ixaxFk13SS,Manmadhuda,0.348,0.293,0.747,1.92E-05,0.305,0.402,-6.714,0.0958,85.933,5,4,2,Neutral,telugu
4Tcs7t7ffUifz73kEOsnQZ,Kaadhana Preme (Version 1),0.656,0.282,0.575,8.24E-05,0.109,0.313,-7.131,0.0474,122.949,5,4,2,Neutral,telugu
1L5ZBKvnyls7JUTMGw4rSy,Cheliya Cheliya,0.78,0.178,0.665,2.19E-05,0.345,0.85,-6.567,0.0592,95.963,5,4,4,Disgust,telugu
2NTpCb0luqbizFWihabC4p,Muvvala Navakala,0.713,0.305,0.592,6.02E-06,0.0583,0.71,-9.187,0.234,150.167,2,3,3,Surprised,telugu
35KtTTkiRLbcAzkEztxIQO,Jum Jum Maya,0.858,0.483,0.679,0,0.176,0.866,-8.127,0.128,115.017,5,4,0,Happy,telugu
6BQ8arQgffLVGyJdajQSXK,Gili Giligas,0.768,0.114,0.931,0.0117,0.561,0.862,-6.852,0.0738,133.018,1,4,4,Disgust,telugu
1MlM9FuR9WEfxC0mQcKjHK,Devudu Karunisthadani,0.46,0.592,0.723,0,0.113,0.596,-6.858,0.133,173.891,2,4,6,Angry,telugu
1JLtM0dEzGsytDmvfzLAue,Nuvvasthanante,0.716,0.0701,0.767,3.54E-05,0.0521,0.571,-8.476,0.258,129.94,9,4,3,Surprised,telugu
38YSEil3QR7cWlAGnGofhE,Naaku Neeku,0.823,0.0382,0.856,0.000135,0.025,0.703,-5.925,0.0684,121.04,9,4,4,Disgust,telugu
35EifGHoMZxyYVGkNRmyjJ,Andagaada,0.418,0.0583,0.773,0,0.269,0.52,-7.858,0.152,169.918,11,4,6,Angry,telugu
4GsRour6Kmw3bHwezz6AVZ,Chaila Chaila,0.867,0.453,0.662,2.53E-05,0.0755,0.649,-8.334,0.179,100.008,2,4,0,Happy,telugu
1DpG1xxz90gjxjmbuNc4Z7,Nuvvante Naakishtamani,0.677,0.247,0.725,0,0.109,0.646,-6.148,0.0752,88.011,9,4,4,Disgust,telugu
3q7HtMwfN4rkEh98Or0Wsf,Cheliya Cheliya,0.859,0.0768,0.793,0,0.0677,0.422,-8.274,0.159,102.968,10,4,4,Disgust,telugu
19o5ECC3CTmK34a3x4pOPv,Varsham Munduga,0.741,0.318,0.679,0.00703,0.246,0.531,-5.768,0.0424,95.005,10,4,2,Neutral,telugu
0xxm4xEohoCIEsf3gvemkk,Venello Hai,0.804,0.462,0.569,0,0.0636,0.891,-7.574,0.0859,89.975,11,4,0,Happy,telugu
6oz3thfKdpHy55BjLriwK4,Akdi Pakdi (Telugu),0.698,0.191,0.942,0,0.415,0.608,-2.53,0.281,150.068,11,4,3,Surprised,telugu
3pkSTdO9DBNq3sxf8bhmpL,Aafat (Telugu),0.856,0.194,0.809,0,0.0901,0.461,-1.683,0.17,119.982,11,4,4,Disgust,telugu
0tAPPJ4LZ9mYStWdmBSWpn,Attack (Telugu),0.632,0.0999,0.935,0,0.277,0.663,-3.953,0.215,74.992,2,4,4,Disgust,telugu
5Tn2aBp45QypSmCpmhKtJN,Kalalo Kooda,0.724,0.651,0.596,0,0.0692,0.605,-6.58,0.0289,108.011,5,4,0,Happy,telugu
4DgUGhjUJFLEUT1EtDU70s,Coka 2.0 (Telugu),0.802,0.608,0.929,4.81E-06,0.157,0.828,-2.036,0.118,96.969,7,4,4,Disgust,telugu
1FDDx10bouGGKX5hembj1I,Liger Hunt (Telugu),0.688,0.000888,0.876,6.49E-05,0.136,0.503,-7.353,0.0689,119.979,7,4,4,Disgust,telugu
2vId3znm1uYcTD57FaeElA,Waat Laga Denge (Telugu),0.619,0.178,0.967,7.43E-05,0.12,0.37,-3.432,0.188,119.974,1,3,2,Neutral,telugu
74iLXPqqO0YBGvotQ85byQ,Manchali (Telugu),0.661,0.0224,0.848,7.68E-06,0.143,0.941,-5.587,0.195,77.552,2,4,4,Disgust,telugu
0EpsTbY4ZhvqZuPh46bE60,DJ Saranam Bhaje Bhaje,0.689,0.0669,0.841,0.000358,0.14,0.906,-3.74,0.151,167.897,0,4,6,Angry,telugu
7ILXon2PBU1bGYemfNg91q,Gudilo Badilo Madilo,0.769,0.212,0.737,0,0.264,0.877,-6.462,0.199,96.105,10,4,4,Disgust,telugu
4XEn6sDE4vATfhUSqzmjPb,Mecchuko,0.863,0.185,0.923,0.0315,0.084,0.792,-3.976,0.202,123.037,7,4,4,Disgust,telugu
5VayHAvzwBx4i87c1twFjS,Seeti Maar,0.794,0.00364,0.894,0.0113,0.139,0.547,-2.476,0.0411,124.97,10,4,4,Disgust,telugu
2tXmqzOJHKDsIWJ2y2ntAe,Box Badhalai Poyi,0.832,0.226,0.946,0.00811,0.639,0.81,-2.295,0.179,96.038,7,4,4,Disgust,telugu
0g97EBooLXbuRINt18e7Oa,Ee Roje,0.765,0.552,0.638,0.000157,0.174,0.725,-6.652,0.0449,93.998,4,4,0,Happy,telugu
4pjMI4KIhP6mycR7p45DTH,Le Letha,0.754,0.203,0.723,0,0.157,0.569,-5.541,0.0983,82.002,1,4,4,Disgust,telugu
6QYYCAFIfH3ltXpOKnFXAc,Jai Veeranjaneya,0.661,0.382,0.742,0,0.83,0.564,-4.025,0.0987,117.259,0,4,2,Neutral,telugu
2xjlAZD6K4eYGPJ9HihbMG,Sye Sara Sye,0.859,0.078,0.821,0.000511,0.138,0.373,-5.535,0.269,150.041,7,4,3,Surprised,telugu
26BQG2wg3gALaSgzWxL4m8,Aamchi Mumbai,0.799,0.24,0.796,0.768,0.148,0.462,-7.949,0.0459,101.056,7,4,5,Fear,telugu
2VbhYoAVNbADZEPmbRhw5E,Sir Osthara,0.775,0.258,0.738,0.316,0.126,0.748,-7.979,0.0837,93.026,1,4,4,Disgust,telugu
0AEoopl9xD5DDfs0R3Aqqs,Pilla Chao,0.74,0.525,0.901,0.141,0.382,0.894,-8.323,0.041,131.07,10,4,4,Disgust,telugu
0BaNV5Ft6EPHLh7dEnY7Ew,Chandamama Navve,0.78,0.629,0.863,0.59,0.141,0.731,-8.753,0.0468,115.024,2,4,5,Fear,telugu
1SUTkKC4IExRMDYF7Knssb,Bad Boyz,0.784,0.454,0.957,0.204,0.11,0.438,-10.059,0.0733,125.999,5,4,2,Neutral,telugu
7CDtNYmYLreTJB3NCQOOz6,Businessman Theme,0.712,0.508,0.68,0.0135,0.145,0.426,-8.888,0.0486,100.978,2,4,2,Neutral,telugu
4YI0KYP59ohWbEnM4owHcI,Made In Andhra,0.809,0.165,0.945,2.49E-06,0.0898,0.292,-4.345,0.189,106.953,2,4,4,Disgust,telugu
0fI9ckpsHMn8aGNc2iRH7S,Edolavundi,0.827,0.213,0.839,2.23E-06,0.0582,0.838,-3.168,0.0314,99.913,0,4,4,Disgust,telugu
6OlRtuNOOPFcXdBww7A3Sq,Pedhavi Daatani,0.661,0.597,0.6,3.62E-06,0.392,0.647,-5.244,0.0342,144.967,7,4,6,Angry,telugu
5IlGIRk2PjaALmzNxzBIq0,Kala Kalalu,0.632,0.178,0.938,1.07E-06,0.0339,0.732,-3.124,0.079,169.791,0,4,6,Angry,telugu
14Zr9xueyXeeRNPZNK40Db,College Blues,0.781,0.388,0.843,0,0.169,0.962,-7.21,0.055,129.878,2,4,4,Disgust,telugu
7dMa0vWk26ddwBLkEw1oNz,Travelling Soldier,0.752,0.121,0.91,3.23E-06,0.0914,0.536,-5.172,0.0263,109.995,9,4,4,Disgust,telugu
4K4gYMKbZFMKh4ePHzXTQu,Vayari Bhama,0.726,0.0766,0.716,0,0.103,0.869,-2.973,0.0483,169.661,7,4,6,Angry,telugu
5PrwbM2h5uRdgz1sQm4TyQ,Dhoom Dhaam,0.595,0.499,0.895,4.70E-05,0.0959,0.874,-5.218,0.422,97.43,1,4,3,Surprised,telugu
0dfRR5wxfNZRmxezojxdh8,Ori Vaari,0.573,0.46,0.397,2.09E-05,0.0852,0.527,-6.511,0.256,119.984,4,4,3,Surprised,telugu
5nhP1idzo26UhFB9jjlIDE,Chamkeela Angeelesi,0.871,0.464,0.56,0,0.0461,0.828,-4.524,0.193,95.004,6,4,4,Disgust,telugu
5o8B7Df4wymuElHjFKtQMd,Oh Ammalaalo Ammalaalo,0.643,0.841,0.298,0.0677,0.0754,0.464,-7.529,0.0306,92.977,5,3,1,Sad,telugu
0QQTNr2eNT7Ju3x174in3B,Celebration of Vennela,0.558,0.206,0.973,0.703,0.316,0.428,-1.059,0.272,140.17,1,4,5,Fear,telugu
17u9ads4Pg5FmF5vkjS2uT,Cricket Rap,0.87,0.101,0.574,0,0.0786,0.554,-5.649,0.364,80.007,1,4,3,Surprised,telugu
4GEnaFiTlTmqpxoJBOtpfr,Silk Bar,0.589,0.947,0.251,0,0.0662,0.22,-14.588,0.149,128.04,7,4,1,Sad,telugu
3ZKI5OwYTPCnRiysDTmflH,Chithu,0.299,0.735,0.271,5.92E-06,0.266,0.037,-12.94,0.0352,98.895,8,4,1,Sad,telugu
4JOSh9j8gY0GKukQAaZoYa,Ee Dharani,0.154,0.928,0.0947,0.261,0.123,0.0369,-19.772,0.038,95.762,1,4,1,Sad,telugu
0atPeTFcOAon3i1lskhJnK,Monna Badilo,0.548,0.868,0.259,0.00374,0.11,0.178,-13.108,0.0434,114.028,1,1,1,Sad,telugu
7MO3e3jJ8iczmix3WeDMFO,Unnatundi Gundey,0.838,0.495,0.494,0.000701,0.299,0.729,-10.255,0.0413,119.978,0,4,0,Happy,telugu
0j0WkprcY3xbcSDg4hKWx3,Once Upon A Time Lo,0.862,0.168,0.842,1.63E-05,0.243,0.697,-8.114,0.124,132.075,5,4,4,Disgust,telugu
0pvuuiVNM9fx8r2ppPae2e,Ninnu Kori Tittle Song,0.743,0.227,0.395,2.52E-05,0.17,0.713,-11.894,0.0295,122.051,2,4,0,Happy,telugu
5Mo0zkOAPtR2rW9kL29X37,Adiga Adiga,0.393,0.907,0.244,0,0.0985,0.135,-12.673,0.0347,130.002,10,3,1,Sad,telugu
2qAWoeRPeVuzrjhRGsupyz,Hey Badhulu Cheppavey,0.701,0.522,0.494,5.88E-05,0.0801,0.828,-9.607,0.0403,142.981,7,4,0,Happy,telugu
49olbmMwkS7OPnvlqUpE0n,Aata,0.786,0.0511,0.56,0.000888,0.081,0.702,-9.385,0.106,173.973,8,4,6,Angry,telugu
1rkoOnHhAyoIPXL2MN2oDb,Yela Yela,0.823,0.228,0.664,0.00461,0.272,0.821,-9.42,0.116,107.978,9,4,4,Disgust,telugu
399mU8PCDxm9pCuYESpUJS,Ninu Choosthunte,0.897,0.139,0.575,0.021,0.126,0.847,-10.489,0.0965,130.007,9,4,4,Disgust,telugu
1TAqYSA685shQKWWP5ewrx,Muddulaata,0.874,0.121,0.749,0.000754,0.0569,0.892,-8.79,0.13,97.02,0,4,4,Disgust,telugu
3A9c2zdjcNKDcrNBZtlm0G,Kakinada Khaja,0.848,0.284,0.787,0.000659,0.0728,0.841,-7.807,0.0976,103.989,9,4,4,Disgust,telugu
4S4aK9Fc9gfJ3uSE9kyoB8,Laila O Lailaa,0.795,0.321,0.876,0.425,0.231,0.81,-7.798,0.0895,137.035,10,4,4,Disgust,telugu
3TeJhJ1ILm4R5BKYVYY4pl,Kathi Lanti Pilla,0.927,0.457,0.419,0.0529,0.188,0.703,-7.704,0.064,106.034,5,4,0,Happy,telugu
4BXmwodtCF95YeRSy0g73i,Subhalekha Rasukunna,0.793,0.565,0.777,0.000263,0.189,0.838,-6.703,0.0713,118.994,8,4,0,Happy,telugu
6fq9XbpbvLRe8ezhb1Oqde,Oka Choopukae Padipoyya,0.899,0.498,0.731,0.146,0.128,0.836,-6.78,0.0909,104.017,2,4,4,Disgust,telugu
45J9SvtPbqh3kVEytiXN4r,Nellorae,0.804,0.677,0.822,0.0254,0.124,0.822,-6.551,0.0634,101.013,1,4,0,Happy,telugu
0RYxt6lzgvfuhVdIcODJvQ,Hey Naayak,0.675,0.754,0.831,0.0282,0.25,0.674,-6.835,0.13,157.007,2,4,6,Angry,telugu
7lIeJqJ7BbqBWPdcFEzhIH,Rise of Shyam,0.456,0.688,0.882,0,0.165,0.646,-7.869,0.0962,105.016,1,4,0,Happy,telugu
2lbRTyAqoFBtzdNiO5eFp2,Edo Edo,0.528,0.604,0.43,0.00261,0.115,0.199,-10.987,0.0315,123.893,0,4,1,Sad,telugu
2WNkeWfXnpCbYtTG1ko0C3,Sirivennela,0.504,0.814,0.639,0.00578,0.115,0.764,-10.265,0.0356,114.672,8,5,0,Happy,telugu
1khlL3DxRKVWhoYAQvjNmi,Pranavalaya,0.517,0.426,0.865,0.000106,0.113,0.224,-7.844,0.102,156.033,3,4,6,Angry,telugu
4tdqweEC9PRhQ9IIU3t3E1,Tara,0.683,0.454,0.709,8.01E-05,0.422,0.591,-9.466,0.0393,112.946,7,4,0,Happy,telugu
3LZcWnnVdy7J0tKGyN934a,Sirivennela - Female Version,0.412,0.962,0.229,0.00586,0.11,0.138,-13.764,0.0401,82.953,3,4,1,Sad,telugu
15BkDbwsk7UzyPODd2OYko,Remo Nee Styleki,0.721,0.0111,0.794,0.000483,0.44,0.728,-7.513,0.0416,135.055,11,4,4,Disgust,telugu
0V6XoG8tWC7xhUNwYLOGYL,Kollagottey,0.607,0.54,0.847,7.28E-05,0.198,0.393,-6.438,0.208,87.876,1,4,2,Neutral,telugu
3sMiWPbXOL6gZrkPlPbrQc,Kathakaadhey,0.634,0.203,0.542,0.00222,0.0888,0.483,-7.665,0.0435,87.992,1,4,2,Neutral,telugu
099AWiy6aFYGTlQIB31kRY,Meesa Beauty,0.702,0.0275,0.872,3.88E-05,0.0982,0.596,-7.213,0.0654,94.923,11,4,4,Disgust,telugu
1PsjH2j1gmxlV3a04c2tQZ,Love Selfie,0.721,0.148,0.935,0,0.333,0.817,-4.72,0.0699,90.017,0,4,4,Disgust,telugu
1ukIslusjMas3ou89pEpN9,Come Closer - Kathakaadhey Reprise,0.562,0.588,0.611,0,0.113,0.478,-7.414,0.0787,87.862,6,4,2,Neutral,telugu
3NdQpAhK5s42vu3do3KSBT,Ticket Eh Konakunda,0.724,0.125,0.709,0,0.722,0.728,-5.749,0.159,62.488,9,4,4,Disgust,telugu
3aMP4vkho8Jh4gKM0p3x0d,Ammayi,0.412,0.66,0.694,1.40E-05,0.224,0.689,-5.002,0.0323,187.911,5,3,6,Angry,telugu
4BgQCTqwLueHTEpESJByVJ,Ney Veyrey,0.24,0.846,0.375,0,0.101,0.405,-7.004,0.0323,78.611,0,4,1,Sad,telugu
0dqMQTsgjqkCoOWsr0OBvN,Nanna Nuv Naa Pranam,0.322,0.915,0.212,0.000455,0.114,0.257,-11.559,0.036,92.71,4,3,1,Sad,telugu
6ewMZQkr6i51zg2gsmfiC2,Evarevaro,0.474,0.762,0.452,1.58E-06,0.102,0.253,-9.176,0.0396,76.942,10,4,1,Sad,telugu
4Hp7r0ZMRTb4Z5oFVI6zer,Kashmeeru,0.569,0.986,0.185,0,0.137,0.385,-9.934,0.155,120.897,0,3,1,Sad,telugu
7yHjdz4slLyHeCToiQE0tQ,Yaalo Yaalaa,0.272,0.843,0.438,0,0.159,0.582,-10.466,0.0393,71.47,0,3,1,Sad,telugu
5H5Idn5He9s2EHGz6GBkd2,Nanna Nuv Naa Pranam (Child's Version),0.543,0.957,0.21,0.00402,0.0776,0.12,-11.991,0.0299,108.988,0,4,1,Sad,telugu
4UbrzvuSHf6n2c8ecGnFVw,Evarevaro (Soul Version),0.373,0.951,0.227,0,0.0907,0.52,-9.482,0.0412,82.479,1,4,1,Sad,telugu
5glelhxmb2DZk7hmStYQ3O,Yaalo Yaalaa (Extended Film Version),0.281,0.819,0.437,0,0.145,0.445,-10.901,0.0376,82.02,0,4,1,Sad,telugu
1IbvGM5QvAGgKrCcnthACS,Aale Bale,0.871,0.147,0.666,0.0023,0.114,0.766,-7.467,0.0875,102.99,11,4,4,Disgust,telugu
2VnBEeNRiO63NrffCX9Le2,Vayyarala,0.795,0.242,0.649,8.03E-06,0.148,0.856,-6.273,0.0344,119.944,8,4,4,Disgust,telugu
02TCILYQ2MeJmD7wLnZbUZ,Chiguru Bhoniya,0.819,0.0287,0.735,0.196,0.151,0.559,-4.346,0.153,131.944,7,4,4,Disgust,telugu
4F7wScIsCFOhr3d4vfVo0m,Sri Ganga,0.768,0.297,0.688,0,0.0726,0.412,-5.867,0.0498,106.047,2,4,2,Neutral,telugu
5ntHByStSs1dDYRBr0IuZM,Barbi Bommaki,0.87,0.0196,0.848,4.65E-06,0.276,0.643,-6.541,0.159,104.946,7,4,4,Disgust,telugu
2Cj0kdPCNWSqMApIHg8oh6,Gelupu Thalupule,0.624,0.552,0.563,0,0.0969,0.48,-5.792,0.0304,115.956,9,4,2,Neutral,telugu
4ZNIkO2j6K2c0Nm8zWXmdn,Tillu Anna DJ Pedithe,0.702,0.149,0.663,2.01E-06,0.11,0.28,-5.444,0.21,140.027,10,4,2,Neutral,telugu
7aFFOiQbXiDQBLWqOD4AaQ,Julai,0.658,0.176,0.796,0.000166,0.0498,0.96,-3.318,0.113,134.182,10,4,4,Disgust,telugu
6f4pEL7EpzQAdSqVsYQtvz,Chakkani Bike Undi,0.82,0.228,0.879,0.00153,0.0997,0.927,-2.938,0.114,91.965,9,4,4,Disgust,telugu
7kiAJv0KInozDsOOLtkKyb,Osey Osey,0.861,0.138,0.898,0.00121,0.0178,0.923,-3.873,0.112,102.017,4,4,4,Disgust,telugu
1HEwMcw10ZwDrhO33t7w3a,Mee Intiki Mundhu,0.866,0.14,0.958,4.31E-05,0.0292,0.844,-2.8,0.179,134.002,0,4,4,Disgust,telugu
4HJrKibRUE3y3oRy5aVN8H,Pakado Pakado,0.778,0.25,0.922,2.33E-05,0.203,0.739,-2.925,0.0708,94.99,2,4,4,Disgust,telugu
